distance_km,pickup_lat,pickup_lng,drop_lat,drop_lng,Hour,Day,Month,DayOfWeek,ActualFare,PredictedFare
8.24,37.57128015876146,-117.02004189077996,37.54642436018317,-117.053794530246,1,5,1,3,23.57,18.857749999999996
4.55,39.88453662888987,-120.88515825768732,39.905278620409305,-120.90829453647991,11,26,1,3,9.59,10.873850000000003
10.69,37.875625842123725,-74.26415391954598,37.88940844561142,-74.25371091106324,21,25,1,2,18.92,21.58945000000002
5.26,38.01047829978034,-117.84442030265105,38.01990286521119,-117.88761629642916,19,26,1,3,14.31,12.6325
8.55,37.13687600573394,-76.16539716617075,37.175800022331096,-76.18337812662043,10,16,1,0,19.02,19.512300000000007
11.38,38.82181954581394,-101.75694628161632,38.85105041162692,-101.7837240205631,21,21,1,5,25.94,23.76755
6.91,38.47018248216791,-121.30249715896892,38.45671576406478,-121.25591341936472,6,20,1,4,20.16,15.7183
11.04,37.95847747056137,-82.57964311062733,37.99598788871055,-82.54620761886042,3,3,1,1,29.51,24.016400000000004
10.64,40.15941679028182,-119.95675460116132,40.1676070101153,-119.96774769250626,2,17,1,1,24.65,22.489100000000004
14.1,37.59155353069796,-107.44298437668942,37.56050130722115,-107.4747929235208,18,24,1,1,21.33,29.07979999999999
8.39,38.37813884001857,-88.85795117605662,38.332655087476894,-88.83097488503375,18,7,1,5,22.91,17.67135
6.36,40.07462395355073,-113.07882494184732,40.11103745086463,-113.09265145933558,22,5,1,3,18.74,13.665549999999998
11.37,38.88778067781253,-89.61629343842304,38.85713997259946,-89.59071399775362,0,9,1,0,25.24,25.009099999999986
1.38,40.914819006562304,-117.86446426668856,40.9409293503761,-117.89015129660518,0,29,1,6,3.73,6.005450000000001
5.36,39.65640472141486,-120.63651287751782,39.68914487929729,-120.6498117552654,19,7,1,5,15.03,13.680949999999994
9.22,38.120231523810766,-109.96971554352255,38.09670399461507,-109.9414215241796,6,1,1,6,19.88,20.728450000000002
4.78,38.05120511896095,-101.61601875641938,38.0309786585407,-101.61584400222144,13,15,1,6,10.62,11.952899999999984
0.33,40.40086626041067,-102.41538171784272,40.40994103703076,-102.37102615258448,0,15,1,6,2.75,3.883450000000002
6.57,39.23517118367232,-87.31015380491266,39.23888979842028,-87.29463298969699,7,30,1,0,13.24,15.596700000000006
6.64,37.48783151065433,-78.7863610750817,37.52286664655972,-78.75924675264851,7,2,1,0,11.92,15.665550000000001
5.46,38.95375199638501,-114.8544213110671,38.93597375926992,-114.84161347982226,2,1,2,2,9.97,12.507850000000005
5.31,37.51359856084599,-81.57691684252244,37.50842222297504,-81.5490904090797,0,31,1,1,13.84,13.900800000000006
8.62,38.63271733290048,-86.17938890746683,38.63348068429514,-86.1967351254291,16,4,1,2,19.05,18.666650000000004
9.37,38.36104027741561,-80.53123590511058,38.36197089059268,-80.49449408065082,18,19,1,3,19.3,19.71560000000001
10.32,39.12256545814805,-89.79598605921908,39.07612777791952,-89.80772062857478,8,3,1,1,26.94,22.47810000000001
11.43,40.13290008012701,-121.16360660383562,40.14904133860591,-121.14561069270388,12,2,2,3,17.51,23.891450000000017
1.11,39.3888616946107,-106.86940106152088,39.377332248356026,-106.84809746405362,2,22,1,6,5.43,5.366599999999998
5.76,37.62320124366457,-97.51486682849288,37.63870047967916,-97.47195755802493,2,3,2,4,15.14,13.884250000000007
7.3,38.20537373203728,-82.57436916470371,38.174192136324656,-82.61172922266053,10,2,1,0,18.93,15.837450000000004
2.36,38.43259643165195,-106.35213416701176,38.38789658184253,-106.32248650315417,8,23,1,0,6.79,7.802399999999998
6.45,37.43706509788192,-102.3263218538541,37.39186132604466,-102.2863132661976,13,16,1,0,19.69,14.730299999999998
6.77,39.42425788423151,-91.20263958239276,39.411517601124736,-91.17025803576075,7,4,2,5,13.41,16.199300000000004
2.23,39.49163080538524,-101.2533596369481,39.5356700281336,-101.2793359639568,12,11,1,2,8.32,7.305899999999998
8.28,37.19392005981173,-73.6284076441423,37.24170924697841,-73.64438193638713,3,20,1,4,16.41,17.814749999999997
4.33,37.397933532871065,-88.00006819572093,37.35767610640221,-88.00046499780817,16,31,1,1,7.5,11.617899999999997
11.62,40.26061755823084,-89.6636584561022,40.26434443826385,-89.70823144463276,1,4,2,5,30.35,26.39239999999998
9.5,37.96104073834728,-116.73932405171014,37.942772734249054,-116.77696221799506,18,13,1,4,24.33,20.656599999999997
6.3,37.69526443988862,-106.67582827163024,37.655277757841205,-106.64565982714146,9,16,1,0,19.02,15.001250000000002
10.64,38.86211883004104,-75.32533987165664,38.82001499907442,-75.36721086573893,12,18,1,2,23.29,21.955449999999978
10.56,38.1429269776452,-74.54410914327553,38.14213153613231,-74.58787018173271,18,3,2,4,19.4,22.966600000000007
3.63,38.17192017797581,-106.64052945721178,38.159517193794535,-106.61702842220213,18,4,1,2,12.29,10.301350000000008
1.95,37.18590434308038,-120.34864215297868,37.2019166916848,-120.36789229563726,15,19,1,3,7.75,6.081549999999996
8.58,37.78657221559249,-118.82327349381738,37.831654993485095,-118.86929654816792,12,8,1,6,22.17,19.477250000000016
6.91,37.47207766098654,-114.5742339873498,37.46921550208885,-114.62232602021209,8,9,1,0,12.36,15.962450000000013
10.12,40.112204938993344,-101.67793546782691,40.141634192726606,-101.69572099150632,0,1,2,2,27.76,21.789250000000006
11.44,37.17040609962888,-120.89405009859,37.19056452205549,-120.85623020068088,22,16,1,0,29.38,25.14174999999997
6.29,40.12438874624393,-120.15835998362256,40.113350414307966,-120.15973119303642,13,20,1,4,9.46,14.847100000000001
0.89,38.02166056300185,-76.63340000469341,38.067413892170975,-76.64209982273145,0,15,1,6,2.91,5.335949999999993
9.33,38.15108051724604,-96.47690408116186,38.17096144422233,-96.4378889807128,12,1,1,6,20.24,21.996399999999998
9.81,39.33737460956549,-112.6302995108976,39.30554043993804,-112.65137779095257,6,1,1,6,27.64,21.262349999999998
7.7,39.30571061318066,-73.9054695222511,39.26715435556546,-73.86985845001193,2,18,1,2,14.42,17.83250000000001
5.95,39.74570753546703,-105.7457584437218,39.78205722495468,-105.7951168862331,17,14,1,5,12.04,12.639499999999988
7.1,37.998583819909854,-100.38956712490852,38.03209399146252,-100.42085116793368,21,1,2,2,15.16,16.833300000000005
11.91,39.02690756886936,-109.68488904331412,39.02232796084565,-109.64935693438213,11,20,1,4,22.25,24.955800000000014
6.92,38.91634568718151,-119.11465359833812,38.88579460833676,-119.10052158731608,20,10,1,1,15.97,15.881099999999998
7.9,39.11257705723737,-107.9477902328767,39.07015597441952,-107.9894016735333,23,15,1,6,14.07,17.70629999999999
5.9,37.87883667553128,-98.53550180629765,37.9060182104048,-98.503257883127,2,27,1,4,17.71,12.946549999999993
10.92,39.87657519236906,-101.97113985913792,39.87398755809984,-101.93624139364933,15,4,1,2,24.25,22.89540000000001
7.58,39.50167133529742,-85.07925820863426,39.48502606066444,-85.08744218024269,7,17,1,1,20.23,16.583500000000004
12.85,37.09814637233786,-109.7491502566332,37.110414291499545,-109.74912211357432,19,3,1,1,32.18,26.646250000000013
4.04,38.56013988201651,-83.20488477242796,38.546560973374646,-83.15825572582081,14,12,1,3,13.71,10.000650000000002
3.29,38.043991827331055,-108.94096751561176,38.066298457559895,-108.90902135095772,2,24,1,1,8.65,8.843549999999995
1.9,39.93895368487048,-95.8428930276813,39.9786039976776,-95.83632810089618,2,13,1,4,7.73,6.3595
9.65,40.632174256693496,-100.79016260218808,40.652073861968205,-100.8032684271752,2,7,1,5,21.88,19.311800000000012
7.37,39.65827118349071,-113.61098059480298,39.61582505818063,-113.57913426260012,10,6,1,4,17.28,15.59850000000001
8.04,38.21120886640894,-108.69366613532362,38.19277348519216,-108.70997145693188,7,1,1,6,18.84,17.745950000000008
6.93,39.80511107903651,-73.14755972364512,39.84345009852601,-73.19668949259353,4,7,1,5,13.83,16.19285
3.06,37.27448841920786,-85.4258390977177,37.254023710413655,-85.45548450103668,6,3,2,4,9.36,8.580049999999995
4.13,38.2698313736082,-94.7313225792894,38.2208981802815,-94.69923069884204,20,28,1,5,8.49,10.824200000000001
1.2,39.994592336151904,-106.38194997783548,39.96400309693336,-106.42324330424574,16,21,1,5,6.44,5.318549999999995
2.4,40.80240451779268,-91.97184864967632,40.84486070959928,-91.92600179156229,20,1,2,2,6.31,7.8387
9.6,38.03614736177723,-93.7562836161214,38.06964485084277,-93.7344397882194,1,25,1,2,27.25,19.781750000000002
5.92,38.03048599886326,-89.2041675087204,38.00109291921411,-89.22421129597465,20,15,1,6,10.74,14.529100000000007
7.14,37.772482093082594,-100.04627929660184,37.73359629675259,-100.0928332253883,21,7,1,5,14.31,15.385350000000006
3.9,39.81893520786637,-105.57964762615158,39.83442977313352,-105.6107117193267,11,16,1,0,8.95,10.539950000000001
1.17,39.91942576607115,-116.25395087868158,39.88731891739086,-116.26800884309856,12,27,1,4,5.19,5.191400000000005
4.36,40.55485102290631,-80.2806869009837,40.59603542438211,-80.2672332814168,4,24,1,1,11.2,10.746749999999993
6.03,40.86279335034616,-108.68190093573428,40.84440883579121,-108.67394800779722,8,28,1,5,12.36,13.79015000000001
5.67,40.6577066541363,-102.32920725517216,40.63346710188625,-102.29034921201674,0,4,2,5,13.3,12.690750000000007
8.43,39.31484810207691,-91.7515956603108,39.27669792926968,-91.72523234137702,7,7,1,5,17.09,19.142400000000002
6.38,40.19406401311578,-77.33940437326014,40.14669566116218,-77.3493191907704,14,16,1,0,15.61,15.278500000000001
9.4,37.40468182680992,-90.5260907026332,37.4469995364388,-90.57180347879864,1,5,1,3,18.35,21.041949999999996
7.48,37.01431412836959,-99.27771977801716,37.04952884116063,-99.32306033414972,22,18,1,2,21.06,18.62430000000002
7.11,40.10542173636778,-119.9089786059911,40.14994459174917,-119.86212825264532,20,15,1,6,14.06,16.4793
4.84,39.315185572903054,-120.76825755427691,39.30882458249163,-120.78444862583524,20,2,1,0,10.73,12.180599999999997
13.14,39.5295228664672,-86.84457051269965,39.48058013311071,-86.80602507736225,5,3,1,1,26.79,27.55784999999998
10.1,39.1015561111231,-103.86968293015074,39.14950352179319,-103.84488106173715,22,16,1,0,16.62,20.940800000000003
9.35,37.43740378031118,-112.04573293173934,37.39042378987754,-112.04316706187488,9,12,1,3,22.31,20.28140000000001
4.24,38.98903718059225,-74.88448733864297,38.97773085691117,-74.85350475021833,22,10,1,1,10.21,11.012199999999998
10.89,38.99947971592624,-91.03963150088336,38.96913016830727,-91.04937885640192,14,1,2,2,22.73,23.227600000000006
6.42,38.57079717747933,-98.27009481793044,38.526265351610185,-98.26229588513227,5,31,1,1,11.79,15.3171
1.79,38.7707233584429,-83.7214702571004,38.80000205289758,-83.76071286910492,7,4,2,5,4.79,5.985399999999994
6.56,40.11131102429406,-114.8689307179869,40.07401670587888,-114.91122793765643,5,6,1,4,12.75,15.452950000000008
3.24,39.13521660247034,-74.73946056662052,39.18054094565639,-74.72432371099069,13,19,1,3,9.8,9.190549999999988
5.49,39.42057420521063,-116.44873360809405,39.43197250833578,-116.41845073481524,15,31,1,1,11.69,13.696199999999992
9.3,37.93388928712469,-95.46377402553716,37.92319031483965,-95.46951653409045,18,2,1,0,13.12,20.164499999999997
9.44,37.85676343655416,-112.60234778530352,37.8174406178265,-112.61448560041302,16,15,1,6,21.25,20.28655
10.53,40.789684368975045,-77.11084445474326,40.82567829347901,-77.10700767155677,21,19,1,3,20.56,22.844399999999993
6.0,39.53725706145509,-114.84900800658228,39.49423222189535,-114.85995822811816,9,31,1,1,12.33,13.969100000000001
8.29,40.35541946225055,-101.34085105927976,40.37017765366131,-101.36903848153162,18,10,1,1,17.38,16.893349999999984
11.32,40.67401990386294,-120.08360321782168,40.62954843650813,-120.11927202197622,17,26,1,3,26.05,23.490549999999995
8.05,40.27187553972578,-109.34005265688629,40.307331932662095,-109.29475833204172,1,13,1,4,18.21,18.2726
6.44,37.51471296131125,-100.3571652713936,37.47975989981133,-100.31477035208016,15,12,1,3,18.03,14.210049999999997
7.77,38.271759992194205,-119.5989161898138,38.25198983767727,-119.64207900848078,11,18,1,2,20.9,17.615649999999988
8.04,40.9797624837317,-119.90155261019976,41.01610386693135,-119.86456886856004,15,10,1,1,14.27,18.183649999999997
2.4,37.07601720557179,-98.4395277500214,37.0667025484169,-98.45841005058512,23,8,1,6,7.09,7.773000000000005
8.69,38.68148100985816,-77.48277877393417,38.67973954041985,-77.51120682747941,21,21,1,5,20.44,18.049099999999996
1.25,38.60515495730679,-94.15821546161806,38.64287547176436,-94.19252047522832,8,5,1,3,5.86,5.522249999999997
9.63,37.25333142009981,-75.04346998926127,37.20709183213354,-74.99931856416147,2,18,1,2,22.88,21.33920000000001
5.34,37.8335441191339,-110.12168472390834,37.799270988479485,-110.0758565994544,9,4,1,2,12.41,12.94425
3.1,37.52775971045418,-108.0484114560938,37.55482782608832,-108.01865232622823,11,19,1,3,9.3,8.1363
8.41,38.25582877174357,-97.3044762874924,38.26866787847813,-97.34366647820886,23,11,1,2,20.89,18.62545000000001
9.26,37.6296644922303,-109.37705542854836,37.66622235289559,-109.3540826090868,7,2,2,3,21.05,19.03115000000001
8.91,40.03789899882035,-78.2165743112397,40.04059938318897,-78.26483394762818,5,6,1,4,16.82,18.766650000000013
4.17,39.4465178198127,-106.00221650302608,39.43381253753241,-106.00110835487529,15,8,1,6,7.24,10.778299999999987
5.93,39.50717634997952,-88.64494371889845,39.54727832527411,-88.6104114522466,12,12,1,3,16.34,13.480399999999998
8.25,37.88026802401564,-119.7488223593196,37.83753008550029,-119.7929811761972,14,29,1,6,19.28,17.25740000000001
9.12,40.35869435054326,-81.59442903599086,40.40603190660868,-81.55060935134415,3,31,1,1,24.19,19.535949999999993
9.68,37.590436787212816,-108.98167389590758,37.60490859713804,-108.95304522384956,22,24,1,1,22.34,20.146300000000018
9.29,38.62683569881638,-88.07341177500129,38.60788192803029,-88.05985567975311,18,23,1,0,15.79,19.98890000000001
8.16,38.23490241449494,-101.63896773423106,38.21556227926912,-101.60978815040174,21,30,1,0,17.98,17.91795000000003
8.55,40.56031091414163,-84.28887803177565,40.57919275348629,-84.26316228794182,19,8,1,6,18.5,20.514650000000003
9.35,40.046397107506806,-107.42070247692752,40.06336700005179,-107.4264887162716,1,3,2,4,22.03,21.227099999999993
10.72,38.56441150889153,-89.68561767052938,38.61368550735135,-89.65490329650946,15,6,1,4,18.02,23.353200000000005
11.39,38.327214303102096,-117.71786849319724,38.369697702141806,-117.75730981805322,11,26,1,3,30.11,24.26225000000001
11.14,38.50303517423806,-114.4738965499631,38.51321531345438,-114.51973577642916,15,6,1,4,23.98,24.67285000000001
8.96,38.71693227602852,-89.8705346425254,38.686848896291565,-89.90631949103181,4,6,1,4,23.95,19.79195
8.22,40.0800697862669,-73.0849345144031,40.09322215670669,-73.12291274793817,5,16,1,0,23.46,18.793350000000004
11.14,37.4214775613263,-92.36071159974055,37.463332884822,-92.4064883325848,23,24,1,1,25.01,23.910800000000027
9.43,38.23478348173382,-117.96275273151132,38.28117552313716,-117.96665850147798,4,9,1,0,20.36,21.11755
6.14,37.86611917049447,-73.93784582586441,37.88025224607937,-73.92896626310876,7,6,1,4,17.57,14.201650000000006
5.65,37.23508915966079,-98.84666709983247,37.21095566531627,-98.85722693161487,14,5,1,3,9.4,14.09035
0.62,37.3215740556844,-104.1007476546973,37.29300638292814,-104.11366511440396,19,2,2,3,3.12,3.562600000000001
10.36,40.56743454702435,-90.1638534954696,40.591672465369285,-90.11645977242269,9,27,1,4,22.92,22.259400000000007
6.93,40.58715596448589,-84.00434592379989,40.57866013182485,-84.01931146522492,22,1,2,2,16.95,15.956150000000013
6.92,39.59007357916801,-91.15445446490897,39.58187525286081,-91.1611707984312,19,27,1,4,11.61,15.661550000000002
10.97,40.04936024099051,-101.06143337321431,40.077550572251184,-101.10708316645864,22,6,1,4,17.89,22.77424999999999
7.92,39.33678815611187,-95.42129369821544,39.33172113676009,-95.4202818504087,20,16,1,0,22.42,18.021849999999986
5.79,40.83367657614076,-114.62426694441088,40.79420416573191,-114.64524222325008,22,19,1,3,13.85,15.260249999999987
7.76,37.80746768384296,-107.13587978244055,37.81227244215496,-107.12418804753136,22,29,1,6,18.12,16.459050000000005
10.32,38.55247509003787,-108.49375873743548,38.58701223294263,-108.52700184159424,2,12,1,3,27.06,21.974249999999994
7.16,37.02311567408195,-106.14245774948364,37.017015031717136,-106.10422740316343,23,26,1,3,17.5,16.642900000000004
4.87,40.21121276283761,-73.91936107238654,40.19461790141391,-73.93511673556169,7,3,1,1,7.95,12.079199999999998
12.09,38.696205445060485,-99.79432884871012,38.64910391040489,-99.81226746098989,16,23,1,0,21.25,26.440699999999982
4.8,39.62935880424703,-84.949560881434,39.61709423914053,-84.96818921078487,12,19,1,3,11.6,11.643500000000001
7.08,37.18407227243786,-91.11315606446384,37.16366040871434,-91.10598954704668,9,26,1,3,15.78,15.675849999999999
8.16,40.13565078434997,-119.95004166853364,40.18393004986478,-119.99541150956811,1,26,1,3,13.7,18.108650000000015
5.1,40.922274120405646,-87.84943927820517,40.90365656459972,-87.83247665522963,7,21,1,5,11.32,12.103499999999999
6.5,38.31075653809954,-120.4771742164116,38.31544471298344,-120.4983039952163,13,1,1,6,16.62,14.336550000000011
7.33,40.62291769652414,-82.35755494635791,40.65916272299168,-82.32758488212443,8,27,1,4,17.06,17.253599999999988
13.21,39.13437332467336,-76.27285181346605,39.14428404293698,-76.22476957330854,13,8,1,6,34.17,25.75354999999999
11.72,38.42409624095757,-98.61993052008232,38.44065569354196,-98.63915013762302,2,6,1,4,28.18,21.16645000000002
5.24,40.704692706347245,-97.6614691160282,40.660495449991735,-97.66293602370602,0,23,1,0,8.45,12.503200000000007
3.18,39.30026375350471,-85.11137985775815,39.33890754962959,-85.0695834088199,23,17,1,1,7.77,8.372249999999994
0.31,40.24302627613504,-75.64520433964427,40.23524259341051,-75.61775545846815,15,20,1,4,1.76,3.33055
8.84,38.893256703920976,-108.56983398617038,38.87249117098284,-108.56377600696268,12,9,1,0,22.57,18.967800000000008
8.05,37.7816925390995,-90.23746545696646,37.812741658278135,-90.25211095459514,13,6,1,4,15.82,17.457650000000005
4.42,37.97580102227039,-92.39827089081422,37.943828487084,-92.3715296898154,8,1,2,2,13.92,12.109100000000005
4.38,38.671464417982726,-77.7441851242678,38.69405515505484,-77.69936129907465,5,19,1,3,10.31,11.114999999999998
4.64,39.50884733902245,-90.64169716135056,39.5341399182368,-90.59883968750005,21,23,1,0,13.45,12.049399999999991
